,player,date,team,home,opp,min,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
944,/p/porzikr01,2021-03-03,DAL,,OKC,33:49,7,15,3,6,2,4,1,12,13,0,0,0,1,1,19,13.4,+16
945,/p/porzikr01,2021-03-10,DAL,,SAS,34:03,11,17,2,5,4,5,4,10,14,1,0,0,1,3,28,24.4,+8
946,/p/porzikr01,2021-03-13,DAL,@,DEN,28:56,10,15,5,7,0,0,0,6,6,1,1,3,0,4,25,22.5,0
947,/p/porzikr01,2021-03-15,DAL,,LAC,31:47,9,14,3,7,1,1,1,6,7,0,0,1,1,0,22,18.0,-18
948,/p/porzikr01,2021-03-17,DAL,,LAC,34:19,5,14,1,4,0,1,3,10,13,0,0,2,4,2,11,4.5,+9
949,/p/porzikr01,2021-03-19,DAL,@,POR,33:37,3,11,1,4,4,4,1,7,8,1,0,2,2,4,11,5.8,-10
950,/p/porzikr01,2021-03-21,DAL,@,POR,25:02,3,7,2,4,4,4,1,7,8,4,1,2,1,0,12,15.3,+30
951,/p/porzikr01,2021-03-24,DAL,@,MIN,28:40,11,23,3,9,4,4,1,8,9,4,1,2,1,2,29,23.8,+14
952,/p/porzikr01,2021-03-26,DAL,,IND,37:32,12,28,3,9,4,6,7,11,18,3,0,1,2,4,31,22.8,-6
953,/p/porzikr01,2021-03-29,DAL,@,OKC,27:26,9,15,2,6,0,0,0,9,9,5,1,2,0,2,20,20.9,+26
954,/p/porzikr01,2021-03-31,DAL,@,BOS,32:05,6,15,3,7,4,6,1,7,8,2,2,3,2,2,19,15.6,+15
955,/p/porzikr01,2021-04-02,DAL,@,NYK,33:39,6,17,1,7,1,2,0,8,8,1,0,1,3,1,14,4.5,+16
956,/p/porzikr01,2021-04-07,DAL,@,HOU,36:15,10,19,2,4,1,1,3,9,12,1,0,1,1,0,23,18.9,-19
957,/p/porzikr01,2021-04-08,DAL,,MIL,33:17,10,20,4,7,2,2,6,11,17,1,0,2,1,2,26,23.8,+17
958,/p/porzikr01,2021-04-11,DAL,,SAS,35:57,12,21,3,8,4,4,3,12,15,3,0,2,3,6,31,24.9,-4
959,/p/porzikr01,2021-04-14,DAL,@,MEM,32:24,7,13,2,5,5,5,1,5,6,1,0,0,1,4,21,15.0,+4
960,/p/porzikr01,2021-04-16,DAL,,NYK,38:02,8,20,2,8,5,5,3,9,12,1,1,2,3,1,23,16.7,-4
961,/p/porzikr01,2021-04-18,DAL,,SAC,37:29,3,14,1,7,2,2,2,9,11,3,0,0,0,1,9,6.2,-24
962,/p/porzikr01,2021-04-21,DAL,,DET,33:06,6,13,2,5,5,6,1,6,7,4,3,0,0,6,19,17.8,+5
963,/p/porzikr01,2021-04-22,DAL,,LAL,28:57,6,11,1,1,6,7,2,4,6,1,1,0,0,3,19,16.4,-6
964,/p/porzikr01,2021-04-29,DAL,@,DET,20:36,5,11,1,3,0,0,0,1,1,0,0,0,0,0,11,5.6,-3
965,/p/porzikr01,2021-05-12,DAL,,NOP,21:56,7,14,2,5,3,3,0,5,5,1,1,0,0,3,19,14.0,-1
966,/p/porzikr01,2021-05-14,DAL,,TOR,34:23,9,19,3,5,0,0,5,5,10,2,0,0,0,4,21,16.1,+8
967,/p/porzikr01,2021-05-16,DAL,@,MIN,25:35,6,10,4,5,2,2,0,4,4,1,0,1,0,2,18,15.2,-14
968,/r/redicjj01,2020-12-23,NOP,@,TOR,28:52,8,14,6,11,1,1,0,3,3,1,0,0,1,4,23,15.4,+10
969,/r/redicjj01,2020-12-25,NOP,@,MIA,24:24,1,7,1,5,5,5,0,2,2,0,1,0,1,6,8,1.7,-27
970,/r/redicjj01,2020-12-27,NOP,,SAS,19:56,1,8,0,6,1,1,0,1,1,1,0,0,0,1,3,-1.6,-16
971,/r/redicjj01,2020-12-29,NOP,@,PHO,17:34,1,5,0,2,0,0,0,1,1,0,1,0,1,3,2,-2.0,-11
972,/r/redicjj01,2020-12-31,NOP,@,OKC,17:01,1,4,1,4,0,0,0,2,2,1,0,0,0,1,3,1.5,+9
973,/r/redicjj01,2021-01-02,NOP,,TOR,21:14,1,4,0,3,3,3,0,2,2,3,0,0,0,0,5,5.3,+3
974,/r/redicjj01,2021-01-04,NOP,,IND,32:58,1,9,1,6,0,0,1,0,1,1,0,0,1,1,3,-2.9,-2
975,/r/redicjj01,2021-01-06,NOP,,OKC,8:18,1,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0.3,-5
976,/r/redicjj01,2021-01-08,NOP,,CHO,19:06,5,8,4,7,3,3,0,1,1,1,0,0,1,1,17,13.0,-1
977,/r/redicjj01,2021-01-13,NOP,@,LAC,28:08,4,11,2,7,2,2,0,5,5,3,1,0,1,1,12,9.1,+5
978,/r/redicjj01,2021-01-15,NOP,@,LAL,25:37,4,11,3,10,1,1,1,5,6,0,0,0,3,0,12,5.1,-22
979,/r/redicjj01,2021-01-17,NOP,@,SAC,18:21,3,5,3,5,5,5,0,0,0,3,0,0,0,0,14,13.8,+11
980,/r/redicjj01,2021-01-19,NOP,@,UTA,15:16,2,6,1,4,1,1,0,2,2,0,0,0,0,0,6,3.2,-2
981,/r/redicjj01,2021-01-21,NOP,@,UTA,18:33,3,6,2,4,3,3,0,0,0,3,1,0,2,3,11,7.9,+3
982,/r/redicjj01,2021-01-23,NOP,@,MIN,11:23,0,6,0,6,0,0,0,1,1,2,0,0,0,0,0,-2.5,-2
983,/r/redicjj01,2021-01-27,NOP,,WAS,12:46,2,5,1,4,0,0,0,1,1,0,1,0,1,2,5,1.8,-15
984,/r/redicjj01,2021-02-03,NOP,,PHO,17:56,3,7,2,5,2,2,0,1,1,1,0,0,0,0,10,7.3,+15
985,/r/redicjj01,2021-02-05,NOP,@,IND,16:52,3,5,3,3,3,3,0,0,0,1,0,0,1,1,12,9.0,-15
986,/r/redicjj01,2021-02-06,NOP,,MEM,15:19,3,8,2,2,0,0,0,1,1,0,0,0,1,0,8,2.9,-9
987,/r/redicjj01,2021-02-09,NOP,,HOU,7:03,2,5,0,1,0,0,0,1,1,0,0,0,0,0,4,1.6,+7
988,/r/redicjj01,2021-02-10,NOP,@,CHI,18:20,2,4,2,3,0,0,0,1,1,1,1,0,1,2,6,4.2,+1
989,/r/redicjj01,2021-02-12,NOP,@,DAL,14:37,4,8,3,5,0,0,0,1,1,2,0,2,1,1,11,8.7,-9
990,/r/redicjj01,2021-02-14,NOP,@,DET,7:50,1,4,0,2,2,2,1,1,2,0,0,0,0,0,4,2.6,-1
991,/r/redicjj01,2021-02-16,NOP,@,MEM,18:58,2,6,2,6,1,2,0,1,1,1,1,0,3,2,7,1.4,+16
992,/r/redicjj01,2021-02-17,NOP,,POR,19:46,5,7,4,6,2,2,0,2,2,2,1,0,1,1,16,14.7,+16
993,/r/redicjj01,2021-02-19,NOP,,PHO,12:47,3,5,1,3,0,0,0,1,1,0,0,0,1,2,7,3.2,-19
994,/r/redicjj01,2021-02-21,NOP,,BOS,17:52,1,4,0,3,2,2,0,1,1,3,0,0,0,3,4,2.8,-3
995,/r/redicjj01,2021-02-24,NOP,,DET,15:02,2,6,2,4,1,2,0,1,1,4,1,0,2,1,7,4.9,-2
996,/r/redicjj01,2021-02-25,NOP,@,MIL,26:25,4,9,1,4,0,0,0,7,7,3,0,0,0,0,9,8.5,+7
997,/r/redicjj01,2021-03-01,NOP,,UTA,19:59,5,8,3,4,4,4,0,2,2,0,0,0,1,1,17,12.6,+8
998,/r/redicjj01,2021-03-03,NOP,,CHI,28:15,9,15,1,5,3,3,0,2,2,2,0,0,1,0,22,16.1,+19
999,/r/redicjj01,2021-04-12,DAL,,PHI,13:49,1,7,1,3,1,1,0,2,2,2,0,0,1,0,4,0.5,-4
1000,/r/redicjj01,2021-04-14,DAL,@,MEM,14:50,3,4,3,4,0,0,0,0,0,1,0,0,4,0,9,4.1,+2
1001,/r/redicjj01,2021-04-16,DAL,,NYK,17:16,3,6,2,4,1,2,1,3,4,0,1,0,0,2,9,7.4,+6
1002,/r/redicjj01,2021-04-18,DAL,,SAC,4:43,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,-6
1003,/r/redicjj01,2021-04-21,DAL,,DET,12:30,2,5,2,5,0,0,0,3,3,1,0,0,0,0,6,4.9,+4
1004,/r/redicjj01,2021-04-22,DAL,,LAL,10:59,3,5,1,2,0,0,0,0,0,1,0,0,0,0,7,5.4,+6
1005,/r/redicjj01,2021-04-24,DAL,,LAL,19:56,3,4,2,2,0,0,0,1,1,0,0,1,3,1,8,4.0,+7
1006,/r/redicjj01,2021-04-27,DAL,@,GSW,7:10,1,2,1,1,0,0,0,0,0,1,0,0,0,0,3,2.7,+4
1007,/r/redicjj01,2021-04-29,DAL,@,DET,10:54,1,7,1,5,0,0,0,0,0,3,1,0,1,4,3,-1.0,-2
1008,/r/redicjj01,2021-05-02,DAL,,SAC,14:19,0,3,0,3,0,0,0,1,1,1,0,0,0,2,0,-1.9,+14
1009,/r/redicjj01,2021-05-04,DAL,@,MIA,6:13,0,2,0,2,2,2,0,1,1,0,0,0,0,0,2,0.9,+5
1010,/r/redicjj01,2021-05-09,DAL,@,CLE,12:00,2,6,2,6,0,0,0,0,0,1,0,0,2,2,6,0.5,+2
1011,/r/redicjj01,2021-05-11,DAL,@,MEM,2:07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,-5
1012,/j/jokicni01,2020-12-23,DEN,,SAC,41:50,11,18,1,2,6,9,3,12,15,14,0,2,6,3,29,29.3,+5
1013,/j/jokicni01,2020-12-25,DEN,,LAC,38:29,7,13,1,4,9,11,3,6,9,10,1,0,5,2,24,23.0,-20
1014,/j/jokicni01,2020-12-28,DEN,,HOU,34:07,8,11,1,1,2,3,4,8,12,18,3,1,3,2,19,31.8,+20
1015,/j/jokicni01,2020-12-29,DEN,@,SAC,38:33,9,14,1,3,7,7,1,9,10,12,2,0,10,4,26,22.0,+1
1016,/j/jokicni01,2021-01-01,DEN,,PHO,29:31,7,13,3,5,0,0,3,6,9,11,1,0,1,5,17,20.3,+1
1017,/j/jokicni01,2021-01-03,DEN,@,MIN,31:42,8,12,0,1,3,3,3,9,12,12,0,0,7,5,19,18.0,+27
1018,/j/jokicni01,2021-01-05,DEN,,MIN,36:34,12,20,1,1,10,12,5,10,15,6,3,1,4,5,35,33.4,+13
1019,/j/jokicni01,2021-01-07,DEN,,DAL,41:13,14,31,4,10,6,10,1,10,11,4,2,0,3,4,38,24.2,-6
1020,/j/jokicni01,2021-01-09,DEN,@,PHI,29:02,6,8,0,0,3,3,1,8,9,12,0,0,4,2,15,18.5,+24
1021,/j/jokicni01,2021-01-10,DEN,@,NYK,30:04,9,15,1,3,3,3,3,7,10,5,1,1,2,1,22,22.1,+8
1022,/j/jokicni01,2021-01-12,DEN,@,BRK,34:20,8,17,1,4,6,6,1,7,8,11,7,1,1,2,23,30.7,-11
1023,/j/jokicni01,2021-01-14,DEN,,GSW,35:54,8,16,0,4,7,7,1,13,14,10,3,0,3,4,23,25.0,+10
1024,/j/jokicni01,2021-01-17,DEN,,UTA,39:50,14,23,3,6,4,4,8,6,14,9,2,1,6,4,35,33.3,+6
1025,/j/jokicni01,2021-01-19,DEN,,OKC,28:24,12,21,0,4,3,3,5,7,12,6,1,1,1,2,27,26.8,+12
1026,/j/jokicni01,2021-01-22,DEN,@,PHO,39:42,15,27,1,3,0,1,6,4,10,8,3,0,3,4,31,27.1,-13
1027,/j/jokicni01,2021-01-23,DEN,@,PHO,42:00,9,21,0,0,11,14,7,15,22,6,1,0,6,3,29,24.1,+8
1028,/j/jokicni01,2021-01-25,DEN,@,DAL,33:55,8,13,0,2,4,4,3,7,10,4,2,1,6,2,20,17.0,-10
1029,/j/jokicni01,2021-01-27,DEN,@,MIA,34:06,9,14,1,5,2,2,2,9,11,3,0,1,1,2,21,19.9,+16
1030,/j/jokicni01,2021-01-29,DEN,@,SAS,38:43,14,24,5,11,2,4,1,9,10,5,1,1,4,3,35,26.4,-9
1031,/j/jokicni01,2021-01-31,DEN,,UTA,37:20,17,26,4,4,9,10,3,9,12,5,2,1,3,2,47,42.4,+14
1032,/j/jokicni01,2021-02-04,DEN,@,LAL,34:56,6,16,0,0,1,2,3,6,9,6,1,0,3,4,13,8.3,-8
1033,/j/jokicni01,2021-02-06,DEN,@,SAC,41:24,20,33,3,6,7,7,1,7,8,12,1,3,1,2,50,47.4,+2
1034,/j/jokicni01,2021-02-08,DEN,,MIL,39:06,13,26,3,6,6,6,3,9,12,6,0,0,0,3,35,29.8,-2
1035,/j/jokicni01,2021-02-10,DEN,,CLE,29:50,5,7,0,0,2,2,1,5,6,12,2,0,2,3,12,18.5,+32
1036,/j/jokicni01,2021-02-12,DEN,,OKC,36:37,9,16,2,7,2,2,3,10,13,9,1,1,2,4,22,23.9,+5
1037,/j/jokicni01,2021-02-14,DEN,,LAL,34:46,8,17,1,5,6,6,4,12,16,10,0,1,3,2,23,24.6,+16
1038,/j/jokicni01,2021-02-16,DEN,@,BOS,37:33,16,23,3,5,8,8,3,3,6,5,2,1,3,3,43,38.3,+2
1039,/j/jokicni01,2021-02-17,DEN,@,WAS,36:53,12,21,3,5,6,6,1,6,7,9,2,0,3,4,33,29.3,+5
1040,/j/jokicni01,2021-02-19,DEN,@,CLE,32:48,5,8,1,2,5,5,2,10,12,10,4,1,3,2,16,24.7,+13
1041,/j/jokicni01,2021-02-21,DEN,@,ATL,36:42,5,15,2,5,3,4,2,8,10,6,3,0,4,5,15,11.1,-7
1042,/j/jokicni01,2021-02-23,DEN,,POR,37:44,17,32,3,6,4,4,3,2,5,5,1,0,0,1,41,32.2,0
1043,/j/jokicni01,2021-02-25,DEN,,WAS,37:42,9,18,3,4,3,3,2,9,11,7,1,2,1,3,24,24.2,-2
1044,/j/jokicni01,2021-02-27,DEN,@,OKC,30:07,8,10,1,2,2,2,1,10,11,13,2,0,0,3,19,28.8,+34
1045,/j/jokicni01,2021-03-01,DEN,@,CHI,38:25,17,28,0,3,5,5,2,12,14,9,1,2,1,4,39,37.3,+12
1046,/j/jokicni01,2021-03-02,DEN,@,MIL,36:24,15,23,2,3,5,5,4,6,10,11,2,0,2,1,37,38.8,+18
1047,/j/jokicni01,2021-03-04,DEN,@,IND,37:00,9,18,1,2,1,2,2,10,12,8,0,0,7,2,20,12.8,-3
1048,/j/jokicni01,2021-03-12,DEN,@,MEM,36:16,13,22,1,2,1,2,2,13,15,7,2,0,1,1,28,28.2,-3
1049,/j/jokicni01,2021-03-13,DEN,,DAL,36:02,10,20,1,5,5,6,2,7,9,11,0,0,4,0,26,22.8,-12
1050,/j/jokicni01,2021-03-15,DEN,,IND,34:14,11,25,2,4,8,10,6,8,14,5,4,1,1,2,32,31.1,-9
1051,/j/jokicni01,2021-03-17,DEN,,CHO,28:37,6,7,0,0,0,0,2,8,10,10,0,0,3,2,12,16.5,+27
1052,/j/jokicni01,2021-03-19,DEN,,CHI,42:08,14,23,2,4,4,6,5,10,15,9,2,1,1,4,34,35.6,+5
1053,/j/jokicni01,2021-03-21,DEN,,NOP,34:37,13,19,3,4,0,0,3,7,10,10,1,1,5,3,29,27.6,+3
1054,/j/jokicni01,2021-03-23,DEN,@,ORL,36:15,11,17,2,4,4,4,4,11,15,10,2,1,3,2,28,32.5,+11
1055,/j/jokicni01,2021-03-24,DEN,@,TOR,29:38,8,14,0,2,4,4,4,6,10,5,1,0,4,1,20,18.1,-13
1056,/j/jokicni01,2021-03-26,DEN,@,NOP,41:07,17,30,3,5,0,0,2,4,6,9,2,1,1,3,37,32.2,+23
1057,/j/jokicni01,2021-03-28,DEN,,ATL,28:13,7,12,1,2,1,2,3,7,10,8,1,2,0,0,16,22.2,+20
1058,/j/jokicni01,2021-03-30,DEN,,PHI,34:25,8,14,0,1,5,6,3,7,10,5,0,0,5,1,21,16.3,+8
1059,/j/jokicni01,2021-04-01,DEN,@,LAC,35:50,6,16,2,3,0,0,1,6,7,7,0,1,4,3,14,8.1,+13
1060,/j/jokicni01,2021-04-04,DEN,,ORL,37:42,5,11,0,1,7,9,2,7,9,16,1,0,4,4,17,20.6,+15
1061,/j/jokicni01,2021-04-06,DEN,,DET,26:46,13,16,0,0,1,2,2,6,8,11,1,1,1,3,27,31.0,+9
1062,/j/jokicni01,2021-04-07,DEN,,SAS,30:27,11,18,0,2,3,4,1,8,9,10,1,0,6,0,25,21.5,+5
1063,/j/jokicni01,2021-04-09,DEN,,SAS,38:22,9,17,2,2,6,6,5,8,13,14,1,0,6,4,26,26.8,+7
1064,/j/jokicni01,2021-04-11,DEN,,BOS,31:30,6,15,0,2,5,7,2,8,10,11,1,1,2,3,17,18.1,+9
1065,/j/jokicni01,2021-04-12,DEN,@,GSW,37:17,10,21,1,5,6,8,4,8,12,8,1,1,4,1,27,23.6,-14
1066,/j/jokicni01,2021-04-14,DEN,,MIA,32:02,6,14,1,2,4,5,4,6,10,11,1,2,2,3,17,20.7,+7
1067,/j/jokicni01,2021-04-16,DEN,@,HOU,27:05,10,12,1,1,8,9,6,10,16,7,2,0,0,3,29,37.1,+9
1068,/j/jokicni01,2021-04-19,DEN,,MEM,45:04,20,31,2,6,5,6,7,8,15,8,0,1,7,3,47,38.3,+3
1069,/j/jokicni01,2021-04-21,DEN,@,POR,35:38,9,18,1,6,6,7,4,5,9,5,0,1,4,0,25,20.1,+3
1070,/j/jokicni01,2021-04-23,DEN,@,GSW,33:24,7,16,0,3,5,5,0,6,6,6,0,0,1,2,19,14.8,-18
1071,/j/jokicni01,2021-04-24,DEN,,HOU,29:01,10,14,0,0,4,6,0,8,8,12,1,1,4,4,24,24.3,+10
1072,/j/jokicni01,2021-04-26,DEN,,MEM,29:40,6,12,2,3,10,10,1,14,15,5,2,0,6,3,24,21.2,+11
1073,/j/jokicni01,2021-04-28,DEN,,NOP,36:29,12,20,2,4,6,8,0,7,7,8,3,3,6,1,32,28.4,+7
1074,/j/jokicni01,2021-04-29,DEN,,TOR,28:26,8,13,2,3,1,1,4,7,11,2,1,0,1,1,19,19.0,-4
1075,/j/jokicni01,2021-05-01,DEN,@,LAC,33:22,9,17,2,6,10,10,2,12,14,7,0,1,0,4,30,30.7,-3
1076,/j/jokicni01,2021-05-03,DEN,@,LAL,35:36,12,28,1,4,7,8,3,6,9,5,2,1,2,4,32,23.3,+3
1077,/j/jokicni01,2021-05-05,DEN,,NYK,29:07,10,16,0,2,12,15,3,9,12,6,2,2,4,3,32,30.8,+15
1078,/j/jokicni01,2021-05-07,DEN,@,UTA,35:02,9,11,2,2,4,4,2,7,9,13,0,1,5,5,24,26.2,-4
1079,/j/jokicni01,2021-05-08,DEN,,BRK,36:56,10,21,0,5,9,9,3,4,7,6,0,0,5,3,29,19.6,+3
1080,/j/jokicni01,2021-05-11,DEN,@,CHO,32:57,7,16,0,2,16,17,2,9,11,6,0,0,2,2,30,26.7,+12
1081,/j/jokicni01,2021-05-13,DEN,@,MIN,32:14,14,21,0,3,3,3,6,8,14,4,1,1,2,2,31,30.2,+8
1082,/j/jokicni01,2021-05-14,DEN,@,DET,26:28,7,11,0,0,6,7,3,12,15,11,0,0,1,2,20,26.3,+18
1083,/j/jokicni01,2021-05-16,DEN,@,POR,16:41,9,17,0,3,3,3,1,2,3,2,1,0,1,3,21,14.2,-13
1084,/b/bartowi01,2020-12-23,DEN,,SAC,33:27,7,16,1,3,1,2,0,2,2,4,2,1,0,2,16,12.5,+1
1085,/b/bartowi01,2020-12-25,DEN,,LAC,28:33,4,10,1,4,6,9,1,4,5,3,1,0,1,3,15,11.2,0
1086,/b/bartowi01,2020-12-28,DEN,,HOU,22:44,5,12,1,4,0,0,0,4,4,0,0,1,1,0,11,5.5,+25
1087,/b/bartowi01,2020-12-29,DEN,@,SAC,21:44,3,8,1,1,0,0,1,3,4,1,0,0,1,1,7,3.5,-11
1088,/b/bartowi01,2021-01-01,DEN,,PHO,35:58,1,7,0,2,0,0,1,4,5,4,1,1,0,3,2,2.7,+2
1089,/b/bartowi01,2021-01-03,DEN,@,MIN,21:52,3,11,2,5,0,0,1,5,6,6,0,2,1,0,8,8.3,-4
1090,/b/bartowi01,2021-01-05,DEN,,MIN,35:53,7,14,2,7,4,6,0,7,7,3,2,0,2,2,20,15.6,+13
1091,/b/bartowi01,2021-01-07,DEN,,DAL,34:17,3,7,2,5,0,0,1,6,7,2,1,0,1,3,8,7.0,-10
1092,/b/bartowi01,2021-01-09,DEN,@,PHI,24:01,6,10,0,1,2,2,2,1,3,3,3,1,3,0,14,13.9,+13
1093,/b/bartowi01,2021-01-10,DEN,@,NYK,21:49,2,7,0,2,1,2,0,2,2,4,0,0,0,1,5,3.5,+1
1094,/b/bartowi01,2021-01-12,DEN,@,BRK,37:43,8,14,6,8,0,0,0,2,2,1,3,1,1,2,22,18.6,-13
1095,/b/bartowi01,2021-01-14,DEN,,GSW,32:02,6,15,3,8,2,3,1,3,4,3,1,1,0,4,17,12.3,+5
1096,/b/bartowi01,2021-01-17,DEN,,UTA,25:37,1,6,0,3,0,0,1,4,5,4,0,1,1,2,2,1.8,-2
1097,/b/bartowi01,2021-01-19,DEN,,OKC,24:37,5,7,3,4,0,0,0,3,3,6,1,0,4,2,13,11.4,+15
1098,/b/bartowi01,2021-01-22,DEN,@,PHO,33:27,5,10,1,2,6,6,0,4,4,2,0,0,1,1,17,13.2,-5
1099,/b/bartowi01,2021-01-23,DEN,@,PHO,20:48,0,5,0,3,1,2,0,2,2,2,1,0,2,1,1,-2.3,-9
1100,/b/bartowi01,2021-01-25,DEN,@,DAL,26:06,2,9,0,4,2,2,0,7,7,5,0,0,2,1,6,3.7,-6
1101,/b/bartowi01,2021-01-27,DEN,@,MIA,21:16,4,8,2,5,0,0,0,3,3,1,0,1,3,1,10,4.9,+12
1102,/b/bartowi01,2021-01-29,DEN,@,SAS,30:04,4,9,1,2,0,0,1,0,1,2,0,0,1,3,9,4.2,0
1103,/b/bartowi01,2021-01-31,DEN,,UTA,37:28,6,11,5,6,1,2,0,3,3,6,0,1,0,4,18,16.5,+13
1104,/b/bartowi01,2021-02-04,DEN,@,LAL,36:03,3,8,1,4,2,2,1,1,2,4,1,0,2,2,9,6.6,-8
1105,/b/bartowi01,2021-02-06,DEN,@,SAC,37:05,4,12,1,5,2,2,0,4,4,5,0,0,3,2,11,5.1,+3
1106,/b/bartowi01,2021-02-08,DEN,,MIL,38:41,9,16,3,5,3,3,0,1,1,4,2,0,3,3,24,17.3,-19
1107,/b/bartowi01,2021-02-10,DEN,,CLE,26:47,7,10,2,3,0,1,0,2,2,0,0,0,2,2,16,9.2,+29
1108,/b/bartowi01,2021-02-12,DEN,,OKC,35:38,4,8,2,3,0,0,1,4,5,5,1,0,3,1,10,9.0,+15
1109,/b/bartowi01,2021-02-19,DEN,@,CLE,34:19,3,9,1,3,0,0,0,2,2,3,1,0,4,0,7,1.6,+16
1110,/b/bartowi01,2021-02-21,DEN,@,ATL,26:19,6,11,3,5,0,1,0,3,3,3,0,1,1,1,15,11.6,-11
1111,/b/bartowi01,2021-02-23,DEN,,POR,30:55,4,11,0,3,1,1,3,4,7,2,0,0,0,0,9,7.6,-4
1112,/b/bartowi01,2021-02-25,DEN,,WAS,22:04,1,7,0,5,0,0,0,4,4,1,1,0,3,3,2,-3.8,-2
1113,/b/bartowi01,2021-02-27,DEN,@,OKC,27:38,7,14,1,2,0,0,1,5,6,5,1,0,1,1,15,13.3,+27
1114,/b/bartowi01,2021-03-01,DEN,@,CHI,36:01,5,13,1,4,3,3,3,3,6,2,1,0,2,1,14,9.9,+9
1115,/b/bartowi01,2021-03-02,DEN,@,MIL,34:28,6,11,2,6,0,0,0,8,8,5,1,1,2,1,14,13.9,+13
1116,/b/bartowi01,2021-03-04,DEN,@,IND,30:06,7,9,2,2,0,0,0,6,6,1,0,1,4,1,16,11.3,-12
1117,/b/bartowi01,2021-03-12,DEN,@,MEM,30:46,8,14,5,10,0,1,1,0,1,4,3,0,2,0,21,18.5,+15
1118,/b/bartowi01,2021-03-13,DEN,,DAL,36:24,8,17,5,10,2,2,1,3,4,2,1,0,2,3,23,15.1,-9
1119,/b/bartowi01,2021-03-15,DEN,,IND,38:52,6,16,5,7,3,4,1,5,6,5,1,2,1,1,20,17.5,+18
1120,/b/bartowi01,2021-03-17,DEN,,CHO,32:48,8,15,2,8,5,5,2,2,4,4,0,0,4,1,23,16.1,+23
1121,/b/bartowi01,2021-03-19,DEN,,CHI,40:47,6,15,1,8,3,6,2,4,6,3,0,0,0,5,16,9.4,+8
1122,/b/bartowi01,2021-03-21,DEN,,NOP,36:03,7,19,2,9,0,0,1,2,3,6,2,0,0,1,16,12.6,+3
1123,/b/bartowi01,2021-03-23,DEN,@,ORL,36:06,6,14,2,7,3,4,0,6,6,1,3,1,2,1,17,13.0,+10
1124,/b/bartowi01,2021-03-24,DEN,@,TOR,23:14,0,8,0,3,0,0,1,2,3,0,1,1,2,2,0,-5.4,-20
1125,/b/bartowi01,2021-03-26,DEN,@,NOP,36:40,1,3,1,2,2,2,0,2,2,1,1,3,2,1,5,5.3,+23
1126,/b/bartowi01,2021-03-28,DEN,,ATL,32:12,5,13,1,4,1,3,1,5,6,3,1,0,2,1,12,7.0,+18
1127,/b/bartowi01,2021-03-30,DEN,,PHI,32:54,0,7,0,3,4,4,1,6,7,6,0,0,1,3,4,3.6,-2
1128,/b/bartowi01,2021-04-01,DEN,@,LAC,34:34,7,14,3,6,2,3,0,3,3,4,1,0,1,1,19,14.9,+9
1129,/b/bartowi01,2021-04-04,DEN,,ORL,34:59,5,11,2,4,3,4,2,6,8,4,1,1,3,0,15,13.6,+12
1130,/b/bartowi01,2021-04-06,DEN,,DET,36:21,10,16,3,6,1,1,2,4,6,4,2,0,2,3,24,21.0,+19
1131,/b/bartowi01,2021-04-07,DEN,,SAS,30:31,3,13,2,7,6,6,1,3,4,5,2,0,1,1,14,11.8,+15
1132,/b/bartowi01,2021-04-09,DEN,,SAS,36:07,6,11,2,4,3,3,0,1,1,5,1,0,2,3,17,13.3,-12
1133,/b/bartowi01,2021-04-11,DEN,,BOS,34:10,4,11,1,3,4,5,2,4,6,3,1,0,2,1,13,9.8,-4
1134,/b/bartowi01,2021-04-12,DEN,@,GSW,32:53,3,6,1,2,2,2,0,1,1,2,1,0,3,3,9,4.5,-11
1135,/b/bartowi01,2021-04-14,DEN,,MIA,25:13,2,8,2,5,0,0,0,1,1,3,0,0,2,4,6,0.0,+2
1136,/b/bartowi01,2021-04-16,DEN,@,HOU,29:38,3,10,1,6,5,6,0,1,1,2,1,0,2,2,12,5.7,+16
1137,/b/bartowi01,2021-04-19,DEN,,MEM,44:08,8,19,5,6,7,8,1,5,6,7,1,1,1,2,28,24.5,-1
1138,/b/bartowi01,2021-04-21,DEN,@,POR,33:58,5,13,2,8,2,3,1,5,6,4,1,0,4,2,14,7.7,+4
1139,/b/bartowi01,2021-04-23,DEN,@,GSW,0:59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,0
1140,/m/murraja01,2020-12-23,DEN,,SAC,34:27,1,9,0,5,7,7,0,4,4,1,2,0,2,6,9,2.6,+3
1141,/m/murraja01,2020-12-25,DEN,,LAC,37:16,9,20,4,11,1,2,2,3,5,3,1,0,3,4,23,13.0,-3
1142,/m/murraja01,2020-12-28,DEN,,HOU,31:05,7,14,4,6,3,7,2,3,5,2,0,1,2,0,21,14.8,+15
1143,/m/murraja01,2021-01-01,DEN,,PHO,40:34,12,22,4,8,3,3,0,4,4,5,2,0,3,2,31,23.3,+10
1144,/m/murraja01,2021-01-03,DEN,@,MIN,35:54,13,20,3,7,7,9,2,3,5,4,1,0,0,0,36,32.5,+9
